enderpearl: .word 12,12
.byte 199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,72,72,72,72,199,199,199,199,
199,199,199,72,81,81,81,81,72,199,199,199,
199,199,72,81,81,243,243,81,81,72,199,199,
199,72,81,81,243,232,0,81,81,81,72,199,
199,72,81,243,232,0,0,0,81,81,72,199,
199,72,81,243,0,0,0,0,243,81,72,199,
199,72,81,81,81,0,0,243,81,81,72,199,
199,199,72,81,81,81,243,81,81,72,199,199,
199,199,199,72,81,81,81,81,72,199,199,199,
199,199,199,199,72,72,72,72,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,

199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,72,72,72,72,199,199,199,199,
199,199,199,72,81,81,81,81,72,199,199,199,
199,199,72,81,81,243,243,81,81,72,199,199,
199,72,81,81,243,232,0,81,81,81,72,199,
199,72,81,243,232,0,0,0,81,81,72,199,
199,72,81,243,0,0,0,0,243,81,72,199,
199,72,81,81,81,0,0,243,81,81,72,199,
199,199,72,81,81,81,243,81,81,72,199,199,
199,199,199,72,81,81,81,81,72,199,199,199,
199,199,199,199,72,72,72,72,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,

199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,72,72,72,72,199,199,199,199,
199,199,199,72,81,81,81,81,72,199,199,199,
199,199,72,81,81,243,243,81,81,72,199,199,
199,72,81,81,243,232,0,81,81,81,72,199,
199,72,81,243,232,0,0,0,81,81,72,199,
199,72,81,243,0,0,0,0,243,81,72,199,
199,72,81,81,81,0,0,243,81,81,72,199,
199,199,72,81,81,81,243,81,81,72,199,199,
199,199,199,72,81,81,81,81,72,199,199,199,
199,199,199,199,72,72,72,72,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,

199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,72,72,72,72,199,199,199,199,
199,199,199,72,81,81,81,81,72,199,199,199,
199,199,72,81,81,243,243,81,81,72,199,199,
199,72,81,81,243,232,0,81,81,81,72,199,
199,72,81,243,232,0,0,0,81,81,72,199,
199,72,81,243,0,0,0,0,243,81,72,199,
199,72,81,81,81,0,0,243,81,81,72,199,
199,199,72,81,81,81,243,81,81,72,199,199,
199,199,199,72,81,81,81,81,72,199,199,199,
199,199,199,199,72,72,72,72,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,

